Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Sweet Action,Blonde Ale - American,Sixpoint Brewery,7,54,39,38,0,40,81,2,50,3.844891,3.917883,3.941606,4.032847,274
Big Wave Golden Ale,Blonde Ale - American,Kona Brewing Co.,7,31,35,27,2,35,49,0,34,3.34,3.37,3.44,3.55,50
Twilight Summer Ale,Blonde Ale - American,Deschutes Brewery,8,62,48,79,0,82,102,17,100,3.573248,3.713376,3.649682,3.904459,314
Tire Bite Golden Ale,Blonde Ale - American,Flying Dog Brewery,8,29,31,25,1,19,49,5,54,2.831159,3.07971,2.934783,3.225362,690
Export Ale,Blonde Ale - American,Shipyard Brewing Co.,13,34,45,39,7,35,61,4,85,3.241602,3.471576,3.350129,3.489664,387
Fireman's #4,Blonde Ale - American,Real Ale Brewing Company,10,24,26,21,8,26,39,10,36,3.304196,3.454545,3.433566,3.744755,143
India Pale Ale,Blonde Ale - American,Alexander Keith's,4,20,12,2,0,2,28,0,23,2.446215,2.661355,2.525896,3.015936,251
Samurai Ale,Blonde Ale - American,Great Divide Brewing Company,6,43,47,58,3,50,71,4,107,3.303077,3.578462,3.430769,3.696923,325
Bombshell Blonde,Blonde Ale - American,Southern Star Brewing Company,10,28,27,26,5,30,41,6,67,3.609827,3.852601,3.745665,3.988439,173
Farmhouse Summer Ale,Blonde Ale - American,Flying Fish Brewing Company,6,28,27,35,4,33,41,14,46,3.307692,3.436813,3.431319,3.741758,182
Single Chair Golden Ale,Blonde Ale - American,Magic Hat Brewing Company,10,22,34,45,3,34,50,7,64,3.229167,3.441667,3.404167,3.575,120
Citra Blonde Summer Brew,Blonde Ale - American,Widmer Brothers Brewing Company,13,71,22,80,2,97,55,0,45,3.784615,3.376923,3.669231,3.692308,65
True Blonde Ale,Blonde Ale - American,Ska Brewing Co.,6,31,57,42,1,42,44,7,84,3.276515,3.458333,3.393939,3.568182,132
Prairie Path Ale,Blonde Ale - American,Two Brothers Brewing Company,7,43,38,32,1,37,70,7,68,3.415929,3.575221,3.415929,3.632743,113
Summer Ale,Blonde Ale - American,Blue Point Brewing Company,3,25,14,25,6,27,37,1,46,3.163717,3.473451,3.331858,3.610619,113
Aud Blonde,Blonde Ale - American,Russian River Brewing Company,4,51,27,43,0,36,80,8,49,3.568182,3.806818,3.806818,4.147727,44
Gossamer Golden Ale,Blonde Ale - American,Half Acre Beer Company,9,55,41,54,5,74,97,5,67,3.821429,3.77551,3.846939,4.117347,98
Heavy Seas - Gold Ale,Blonde Ale - American,Heavy Seas Beer,7,34,33,27,3,31,53,3,61,3.285714,3.591837,3.489796,3.602041,49
Sum'r Summer Ale,Blonde Ale - American,Uinta Brewing Company,6,41,30,48,4,48,61,1,65,3.520833,3.6875,3.708333,3.770833,24
Summer Honey Ale,Blonde Ale - American,Big Sky Brewing Company,18,36,78,24,6,27,73,28,120,3.333333,3.427083,3.354167,3.534722,144
Ballantine XXX Ale,Blonde Ale - American,Pabst Brewing Company,4,33,27,16,2,14,64,3,51,2.817308,3.125,3.108974,3.38141,156
Molson Export,Blonde Ale - American,Molson Coors Canada,6,33,30,25,0,18,39,2,43,2.75,3.117021,3.159574,3.398936,94
Lonely Blonde,Blonde Ale - American,Fulton Beer,19,32,45,35,4,41,50,4,92,3.3,3.4,3.4,3.5,15
Summer Blonde Ale,Blonde Ale - American,River Horse Brewing Co.,5,17,21,32,0,34,27,3,44,3.027778,3.194444,3.12037,3.388889,54
Knockout Blonde,Blonde Ale - American,Lawson's Finest Liquids,16,102,30,64,5,76,148,9,62,3.956522,4.195652,4.195652,4.347826,23
Blonde Ale,Blonde Ale - American,Thomas Hooker Brewing Company,3,36,22,35,1,27,54,3,60,3.399254,3.473881,3.55597,3.876866,134
Bare Ass Blonde Ale,Blonde Ale - American,DuClaw Brewing Company,6,27,32,24,3,24,39,0,66,3.366667,3.566667,3.733333,3.8,15
NOLA Blonde AleNew Orleans Lager & Ale Brewing Company (NOLA),Blonde Ale - American,New Orleans Lager & Ale Brewing Company (NOLA),7,36,49,52,2,44,52,3,66,3.770833,3.9375,3.791667,4.083333,24
Alamo Golden Ale,Blonde Ale - American,Alamo Beer Co.,9,29,18,5,1,5,44,4,50,3.321429,3.357143,3.535714,3.690476,42
Golden Ale,Blonde Ale - American,Mayflower Brewing Company,9,29,26,17,3,17,46,7,48,3.379032,3.612903,3.653226,3.991935,62
Leffe Blonde,Blonde Ale - Belgian,Abbaye de Leffe S.A.,12,13,34,11,0,28,16,22,32,3.575379,3.790812,3.570919,3.64273,1121
Affligem Blond,Blonde Ale - Belgian,Brouwerij De Smedt / Brouwerij Affligem,12,20,47,36,0,38,25,17,41,3.80837,4.015419,3.889868,3.943833,454
Trappist Westvleteren BlondBrouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Blonde Ale - Belgian,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),10,44,40,55,0,70,57,32,46,4.161111,4.218056,4.227778,4.372222,360
Devotion,Blonde Ale - Belgian,The Lost Abbey,10,74,45,49,4,72,112,38,63,3.822134,3.970356,3.875494,3.964427,253
Grimbergen Blonde,Blonde Ale - Belgian,Brouwerij Alken-Maes,16,19,63,57,2,45,22,25,45,3.630584,3.843643,3.726804,3.812715,291
Maredsous 6 - Blonde,Blonde Ale - Belgian,Brouwerij Duvel Moortgat NV,12,24,66,41,0,54,45,16,66,3.739521,4.071856,3.775449,3.892216,167
Saxo,Blonde Ale - Belgian,Brasserie Caracole,26,24,92,76,3,96,61,24,61,3.933649,3.92654,3.924171,4.004739,211
La Trappe Blond (Koningshoeven / Dominus),Blonde Ale - Belgian,Bierbrouwerij De Koningshoeven B.V.,28,28,61,45,0,52,36,25,45,3.672662,3.820144,3.669065,3.76259,139
Augustijn Blond,Blonde Ale - Belgian,Brouwerij Van Steenberge N.V.,28,20,71,40,3,64,28,29,42,3.604167,4.03125,3.53125,3.6875,48
Kasteel Blond,Blonde Ale - Belgian,Brouwerij Van Honsebrouck N.V.,21,20,50,30,0,42,32,15,42,3.813333,3.92,3.95,3.876667,150
Blond,Blonde Ale - Belgian,Brasserie de l'Abbaye du Val-Dieu,22,28,82,59,0,63,61,33,56,3.771277,3.941489,3.856383,3.984043,94
St. Feuillien Blonde,Blonde Ale - Belgian,Brasserie St. Feuillien,20,39,78,65,0,77,63,32,35,3.829787,3.904255,3.904255,3.93617,47
Bink Blond,Blonde Ale - Belgian,Brouwerij Kerkom,16,53,73,69,1,57,85,35,67,3.810127,3.835443,3.727848,3.816456,79
Blond,Blonde Ale - Belgian,Brouwerij Hof Ten Dormaal,24,23,79,103,0,85,63,48,71,3.986486,3.986486,4.148649,3.945946,37
Tongerlo Blond,Blonde Ale - Belgian,Brouwerij Haacht NV,16,27,75,44,5,43,37,34,62,3.5,3.7,3.3,3.433333,15
Southside Blonde,Blonde Ale - Belgian,Perennial Artisan Ales,9,19,41,49,1,60,39,25,40,3.75,3.833333,3.75,3.833333,6
Belgian Blonde,Blonde Ale - Belgian,BottleTree Beer Co.,10,30,54,50,3,59,45,22,62,3.604167,3.6875,3.5,3.708333,24
La Binchoise Blonde TraditionBrasserie La Binchoise (Malterie des Remparts),Blonde Ale - Belgian,Brasserie La Binchoise (Malterie des Remparts),19,27,82,65,0,79,44,29,39,3.72807,3.842105,3.885965,4,57
Brunehaut Blonde,Blonde Ale - Belgian,Brasserie De Brunehaut,15,24,62,47,5,56,54,24,62,3.388889,3.388889,3.388889,3.555556,9
Steenbrugge Blond,Blonde Ale - Belgian,Brouwerij Palm NV,21,28,81,64,0,66,49,35,66,3.605263,3.710526,3.578947,3.552632,19
Abbaye De Floreffe Blonde,Blonde Ale - Belgian,Brasserie Lefèbvre SA,15,33,76,44,3,49,55,30,65,3.588235,3.735294,3.735294,3.823529,17
La Gauloise Blonde,Blonde Ale - Belgian,Brasserie Du Bocq,20,27,54,54,4,54,33,34,57,3.5,3.619048,3.47619,3.714286,21
Valeir Blond,Blonde Ale - Belgian,Brouwerij Contreras,10,37,89,76,1,71,52,26,72,3.875,3.875,3.925,3.975,20
Celestial Blonde Ale,Blonde Ale - Belgian,Old Forge Brewing Company,13,17,39,27,0,35,25,16,29,3.625,3.75,3.75,3.75,4
O't Smisje Blond,Blonde Ale - Belgian,Brouwerij Smisje,14,21,31,82,0,79,43,15,22,3.260417,3.572917,3.083333,3.03125,48
De Koninck Blond,Blonde Ale - Belgian,Brouwerij De Koninck NV,20,24,64,54,0,50,41,16,39,3.4625,3.4625,3.5125,3.6125,40
Wendelinus Blonde,Blonde Ale - Belgian,Brasserie Meteor,19,26,94,44,0,52,41,36,71,3.7,3.533333,3.466667,3.466667,15
Ename Blond,Blonde Ale - Belgian,Brouwerij Roman N.V.,6,9,13,16,0,11,12,2,7,3.3,3.7,3.1,3.1,5
St. Idesbald Blond,Blonde Ale - Belgian,Brouwerij Huyghe,10,21,28,34,0,30,29,14,30,3.1875,3.53125,3.25,3.3125,16
Abbaye D'Aulne Blonde Des Pères (Sur Lie) 6°,Blonde Ale - Belgian,Brasserie Val De Sambre,7,28,60,46,0,45,38,28,31,3.558824,3.558824,3.558824,3.558824,17
Viven Blond,Blonde Ale - Belgian,Brouwerij Van Viven,9,21,51,41,3,57,44,19,28,3.875,3.5,3.875,3.875,4
Summer Belgian-Style Blonde Ale,Blonde Ale - Belgian,Choc Beer Co. / Pete's Place,10,25,51,58,0,72,32,43,61,3.529412,3.352941,3.705882,3.764706,17
Pater Lieven Blond,Blonde Ale - Belgian,Brouwerij Van den Bossche,4,13,27,21,0,21,20,8,16,3.3125,3.6875,3.5625,3.5,8
Troegenator,Bock - Doppelbock,Tröegs Brewing Company,17,16,117,25,0,38,15,10,93,3.77074,3.878363,3.921525,3.904709,892
Spaten Optimator,Bock - Doppelbock,Spaten-Franziskaner-Bräu,16,23,93,15,1,42,21,9,111,3.781427,3.922547,3.971614,3.894566,1233
Salvator,Bock - Doppelbock,Paulaner Brauerei GmbH & Co. KG,19,21,75,17,1,24,20,4,86,3.885025,3.904255,3.979951,3.888707,1222
Korbinian,Bock - Doppelbock,Bayerische Staatsbrauerei Weihenstephan,11,30,92,20,0,50,11,13,127,4.100845,4.147835,4.268743,4.170539,947
Samichlaus Classic Bier,Bock - Doppelbock,Brauerei Schloss Eggenberg,57,16,138,18,0,58,14,10,104,4.022234,3.876356,4.062907,3.651302,922
Samuel Adams Double Bock (Imperial Series)Boston Beer Company (Samuel Adams),Bock - Doppelbock,Boston Beer Company (Samuel Adams),37,22,87,25,1,38,15,15,92,3.893727,3.998596,4,3.823502,1068
Andechser Doppelbock Dunkel,Bock - Doppelbock,Klosterbrauerei Andechs,20,31,100,21,1,55,31,7,140,4.254355,4.275261,4.43554,4.432056,287
Perkulator Coffee Dopplebock,Bock - Doppelbock,Dark Horse Brewing Company,19,124,54,6,1,8,23,19,192,3.809384,3.633431,3.807918,3.705279,341
EKU 28,Bock - Doppelbock,Kulmbacher Brauerei AG,65,26,107,25,2,43,21,9,78,3.905213,3.735782,3.925355,3.616114,422
Liberator Doppelbock,Bock - Doppelbock,Thomas Hooker Brewing Company,40,53,98,23,0,45,40,9,114,4.139376,4.236842,4.29922,4.230019,513
Smuttynose S'muttonator (Heritage Series),Bock - Doppelbock,Smuttynose Brewing Company,36,25,93,17,0,37,36,16,100,3.931287,4.074561,4.087719,3.96345,342
Butthead Doppelbock,Bock - Doppelbock,Tommyknocker Brewery,47,26,115,51,2,52,30,5,119,3.592896,3.612022,3.657104,3.580601,366
Autumnal Fire,Bock - Doppelbock,Capital Brewery,31,32,118,30,0,52,28,11,158,3.988994,4.031447,4.127358,4.144654,318
Weltenburger Kloster Asam-Bock,Bock - Doppelbock,Klosterbrauerei Weltenburg,22,30,102,11,1,42,18,9,148,4.024715,4.098859,4.161597,4.091255,263
Wasatch The Devastator Double Bock,Bock - Doppelbock,Utah Brewers Cooperative,21,19,120,28,4,56,27,13,123,3.5,3.664384,3.678082,3.643836,73
St. Victorious,Bock - Doppelbock,Victory Brewing Company,11,30,100,28,0,43,30,22,135,3.924603,3.921958,4.12037,4.039683,378
Urbock 23°,Bock - Doppelbock,Brauerei Schloss Eggenberg,49,15,97,18,0,25,19,4,75,3.586957,3.461957,3.612319,3.389493,276
Voodoovator,Bock - Doppelbock,Atwater Block Brewery,25,62,127,18,2,60,48,4,165,3.404494,3.752809,3.292135,3.407303,178
Saxonator Dunkles Doppelbock,Bock - Doppelbock,Jack's Abby Brewing,31,33,121,27,0,72,27,21,144,4.166667,3.833333,4.5,4.333333,3
Doppel-Hirsch,Bock - Doppelbock,Der HirschBrau/Privatbrauerei Höss,18,35,112,22,0,54,29,7,105,3.747596,3.677885,3.829327,3.766827,208
Josephs Brau Winter Brew,Bock - Doppelbock,Trader Joe's Brewing Company,21,30,75,15,1,25,29,28,85,3.526627,3.686391,3.553254,3.62426,169
Duck-Rabbator,Bock - Doppelbock,The Duck-Rabbit Craft Brewery,20,26,116,27,0,44,29,15,127,4.085227,3.903409,4.170455,3.971591,88
Ettaler Curator Dunkler Doppelbock (US Import Version),Bock - Doppelbock,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,23,20,130,28,0,74,3,6,126,3.966867,3.822289,3.945783,3.891566,166
Blonde Doppelbock,Bock - Doppelbock,Capital Brewery,58,31,109,39,0,46,36,10,123,3.682292,3.760417,3.90625,3.895833,192
Doppelbock Dunkel,Bock - Doppelbock,Brauerei Schloss Eggenberg,42,50,89,17,0,34,39,17,104,3.632479,3.803419,3.709402,3.713675,117
Tucher Bajuvator Doppelbock,Bock - Doppelbock,Brauerei Tucher Brau,37,58,152,42,0,72,47,8,172,4.057377,4.032787,4.169399,4.144809,183
Dark Heathen Triple Bock,Bock - Doppelbock,Kuhnhenn Brewing Company,69,32,216,43,0,124,13,16,157,4.108696,3.76087,4.065217,3.869565,23
Winter Bock,Bock - Doppelbock,Gordon Biersch Brewery Restaurant,14,18,91,10,0,20,14,16,113,3.657143,3.838095,3.72381,3.747619,105
Deep Water Dopplebock,Bock - Doppelbock,Thomas Creek Brewery,17,35,69,11,0,20,23,8,116,3.38764,3.764045,3.252809,3.376404,89
Doppelbock Grande Cuvée Printemps,Bock - Doppelbock,Les Trois Mousquetaires,38,34,154,37,0,87,28,19,129,4.092308,4.1,4.207692,4.061538,65
Lobotomy Bock,Bock - Doppelbock,Indian Wells Brewing Company,31,21,58,9,1,17,16,5,78,3.125,3.357955,2.926136,3.153409,88
Primátor Double Bock Beer,Bock - Doppelbock,Pivovar Náchod a.s.,35,29,136,26,0,54,23,7,76,3.697368,3.848684,3.447368,3.157895,76
Icelandic DoppelbockEinstök Ölgerð (Einstök Beer Company),Bock - Doppelbock,Einstök Ölgerð,29,49,131,16,0,42,55,7,187,4,3.5,3.5,3.5,1
Dopple Bock,Bock - Doppelbock,Sprecher Brewing Company,27,24,83,23,0,37,25,15,83,3.75,3.896226,3.938679,3.966981,106
St. Nikolaus Bock Bier - Brewer's Reserve,Bock - Doppelbock,Pennsylvania Brewing Company,25,32,130,31,0,61,27,26,130,4.071429,4.184524,4.255952,4.291667,84
Emancipator Doppelbock,Bock - Doppelbock,Christian Moerlein Brewing Company,17,23,104,27,0,32,35,11,128,3.475,3.775,3.475,3.725,20
Winter-Bock,Bock - Doppelbock,Einbecker Brauhaus AG,27,39,94,17,0,54,44,7,92,3.854167,4.041667,3.875,3.833333,24
Granitbock,Bock - Doppelbock,Brauerei Hofstetten Krammer GmbH & Co. KG,15,29,85,30,0,37,22,10,107,3.746032,3.714286,3.793651,3.714286,63
Double Vision Doppelbock,Bock - Doppelbock,Grand Teton Brewing Co.,26,37,95,32,0,46,26,24,132,4.275862,4.224138,4.37931,4.224138,29
Fireman's Brew Brunette Beer,Bock - Doppelbock,"Fireman's Brew, Inc.",20,57,101,21,0,29,37,0,147,3.818182,3.954545,3.5,3.590909,11
Schneider Aventinus Eisbock,Bock - Eisbock,Weisses Bräuhaus G. Schneider & Sohn GmbH,60,26,118,29,0,85,14,18,85,4.215352,3.941365,4.267591,3.91951,938
Raspberry Eisbock,Bock - Eisbock,Kuhnhenn Brewing Company,30,13,168,36,0,99,9,6,90,3.625,4,4.5,4,4
Winter Wonder Lager,Bock - Eisbock,Kuhnhenn Brewing Company,78,25,175,46,0,88,16,27,130,3.960526,3.776316,3.888158,3.697368,76
Ramstein Winter Wheat Eisbock,Bock - Eisbock,High Point Brewing Company,63,18,105,41,0,106,9,39,114,4.3,4.111111,4.477778,4.333333,45
Granitbock Ice,Bock - Eisbock,Brauerei Hofstetten Krammer GmbH & Co. KG,46,23,150,45,1,82,10,8,110,3.5,3.5,4,4,1
Double Ice Bock,Bock - Eisbock,Southampton Publick House,79,15,171,49,0,77,13,10,119,4.022727,3.954545,4.181818,4.136364,22
Eisbock (Congelator),Bock - Eisbock,Micro-Brasserie L'Alchimiste,46,23,124,33,1,54,28,10,92,3.541667,3.770833,3.625,3.645833,24
Schorschbock Ice 13,Bock - Eisbock,Schorschbräu,15,4,36,17,0,27,2,7,16,3.5,4,2.5,3.5,1
Schorschbock 31%,Bock - Eisbock,Schorschbräu,14,2,16,6,0,10,2,4,10,4,4,4.5,3.5,1
La Félix,Bock - Eisbock,"Le Bilboquet, Brasseur Artisan",8,8,21,4,0,8,6,0,8,3.75,3.75,4,2.75,2
Schorschbock 57%,Bock - Eisbock,Schorschbräu,17,3,9,6,0,10,0,2,4,4,4,3.5,4,1
Eisbock,Bock - Eisbock,Lodi Beer Company,14,2,31,9,0,16,0,6,17,3.875,3.875,4.375,4,4
Eis Instigator,Bock - Eisbock,Sly Fox Brewing Company,6,5,13,3,0,7,3,2,20,4,4.5,4.25,4.25,2
Black Ice,Bock - Eisbock,Aarhus Bryghus,0,0,0,0,0,0,0,0,0,3.5,4,4,3.5,1
Dead Guy Ale,Bock - Maibock,Rogue Ales,10,49,99,24,0,42,55,19,113,3.800806,3.892122,4.023053,4.044987,2234
Andygator,Bock - Maibock,Abita Brewing Co.,27,29,58,18,0,18,42,5,65,3.359155,3.598592,3.459507,3.478873,284
Mardi Gras Bock,Bock - Maibock,Abita Brewing Co.,9,40,64,10,0,14,57,14,131,3.230303,3.548485,3.372727,3.536364,165
Hofbräu Maibock (Urbock),Bock - Maibock,Hofbräuhaus München,27,43,56,9,1,14,56,13,94,3.768061,3.89924,3.922053,3.920152,263
Cabin Fever,Bock - Maibock,New Glarus Brewing Company,11,24,88,7,2,13,46,2,117,3.239669,3.719008,3.371901,3.710744,121
John John Dead Guy Ale,Bock - Maibock,Rogue Ales,73,36,84,31,2,30,41,25,94,3.796875,3.876953,3.837891,3.806641,256
Dundee Pale Bock Lager,Bock - Maibock,Genesee Brewing Co. / Dundee Brewing Co.,19,52,66,11,3,11,75,17,115,3.258865,3.528369,3.404255,3.51773,282
Maibock,Bock - Maibock,Summit Brewing Company,14,62,71,22,5,28,99,20,136,3.448925,3.752688,3.626344,3.672043,186
Mai-Ur-Bock,Bock - Maibock,Einbecker Brauhaus AG,9,53,87,31,2,34,74,10,112,3.688525,3.872951,3.858607,3.862705,244
Samichlaus Bier Helles,Bock - Maibock,Brauerei Schloss Eggenberg,62,8,123,17,1,40,14,14,86,3.736702,3.739362,3.744681,3.489362,188
Blonde Bock,Bock - Maibock,Gordon Biersch Brewery Restaurant,26,38,50,20,2,18,58,5,74,3.254902,3.581699,3.349673,3.405229,153
Boss Tom's Golden Bock,Bock - Maibock,Boulevard Brewing Co.,15,42,52,7,1,13,46,10,91,3.418478,3.505435,3.592391,3.793478,92
Maibock,Bock - Maibock,Capital Brewery,11,35,65,15,0,12,53,9,92,3.710884,3.768707,3.894558,4.034014,147
Narragansett Bock,Bock - Maibock,Narragansett Brewing Co.,16,65,90,29,1,44,86,12,136,3.707547,4.150943,4.018868,4.084906,53
Berkshire Maibock Lager,Bock - Maibock,Berkshire Brewing Company Inc.,27,40,105,34,1,41,57,15,108,3.848361,3.918033,4.020492,3.97541,122
Blonde Double MaiBock,Bock - Maibock,Stoudts Brewing Co.,20,38,83,36,0,43,53,9,87,3.668571,3.911429,3.82,3.817143,175
Mai Bock,Bock - Maibock,Sprecher Brewing Company,14,39,71,20,0,23,68,17,107,3.720183,3.834862,3.715596,3.857798,109
Maibock,Bock - Maibock,Gordon Biersch Brewery Restaurant,18,31,88,27,1,23,38,8,92,3.337209,3.604651,3.476744,3.430233,43
Hacker-Pschorr Hubertus Bock,Bock - Maibock,Hacker-Pschorr Bräu GmbH,27,42,58,32,3,37,63,11,114,3.642857,3.892857,3.75,3.857143,14
Bucking Bock,Bock - Maibock,Rahr & Sons Brewing Company,21,49,37,30,0,29,58,12,65,3.333333,3.396825,3.47619,3.587302,63
The Gift (WinterBock Lager),Bock - Maibock,Starr Hill Brewery,16,16,65,20,0,20,17,9,62,3.607843,3.647059,3.764706,3.872549,51
Primátor Maibock,Bock - Maibock,Pivovar Náchod a.s.,29,62,62,22,2,24,82,12,78,3.626761,3.908451,3.690141,3.704225,71
Andechser Bergbock Hell,Bock - Maibock,Klosterbrauerei Andechs,21,35,67,18,1,21,58,8,97,3.79,3.78,4.02,4.09,50
Spaten Maibock / Premium Bock,Bock - Maibock,Spaten-Franziskaner-Bräu,19,37,38,26,0,23,63,9,87,3.6375,3.86875,3.81875,3.8875,80
Maibock,Bock - Maibock,Atwater Block Brewery,19,38,59,21,0,35,64,6,102,3.25,3.458333,3.166667,3.263889,36
Serie Signature Maibock,Bock - Maibock,Les Trois Mousquetaires,25,44,77,27,5,41,72,11,111,3.645833,3.6875,3.479167,3.354167,24
PENNdemonium,Bock - Maibock,Pennsylvania Brewing Company,36,53,100,47,1,70,73,13,109,3.652174,3.73913,3.753623,3.818841,69
Southampton May Bock,Bock - Maibock,Southampton Publick House,15,30,94,48,1,49,43,11,116,3.835227,3.880682,4.113636,4.221591,88
Früh Bock,Bock - Maibock,The Olde Mecklenburg Brewery,14,40,65,28,0,38,70,8,90,3.85,4.15,4.1,4.3,10
Bock-Bier,Bock - Maibock,Mahrs-Bräu,12,32,62,39,1,42,49,11,86,3.642857,3.5,3.765306,3.785714,49
Brinkley's Maibock,Bock - Maibock,Free State Brewing Co.,11,41,46,18,1,17,64,5,87,3.25,3.666667,3.666667,3.416667,6
Heller Bock Saphir,Bock - Maibock,Brauerei Hofstetten Krammer GmbH & Co. KG,18,95,75,67,2,78,152,15,98,3.925926,3.87037,4.092593,4.092593,27
Gruffmeister 8,Bock - Maibock,Foothills Brewing Company,38,28,54,25,1,23,42,3,89,3.619048,3.690476,3.761905,3.690476,21
Ramstein Maibock,Bock - Maibock,High Point Brewing Company,19,49,63,13,0,14,71,15,128,3.941176,4.058824,4.088235,4.205882,34
Dump Truck,Bock - Maibock,"Bayern Brewing, Inc.",11,54,29,33,0,22,68,9,62,3.5625,3.625,3.75,4,8
Samuel Adams Winter LagerBoston Beer Company (Samuel Adams),Bock - Traditional,Boston Beer Company (Samuel Adams),5,33,24,13,1,17,27,45,64,3.527961,3.809759,3.702851,3.811952,1824
Shiner Bock,Bock - Traditional,Spoetzl Brewery,5,26,21,5,1,6,25,2,63,2.86488,3.229759,3.031182,3.321116,914
Samuel Adams Chocolate BockBoston Beer Company (Samuel Adams),Bock - Traditional,Boston Beer Company (Samuel Adams),5,35,101,10,0,20,14,0,108,3.648422,3.767751,3.749014,3.641519,1014
Michelob AmberBock,Bock - Traditional,Anheuser-Busch,8,16,31,6,0,5,15,1,80,2.676343,3.179245,2.83672,3.133527,689
Samuel Adams Cherry Chocolate BockBoston Beer Company (Samuel Adams),Bock - Traditional,Boston Beer Company (Samuel Adams),18,25,162,17,0,110,13,3,138,3.833333,3.833333,3.847222,3.875,36
Uff-da,Bock - Traditional,New Glarus Brewing Company,9,27,72,24,0,29,34,0,115,3.69967,3.882838,3.864686,3.886139,303
The Vixen Chocolate Chili BockBoston Beer Company (Samuel Adams),Bock - Traditional,Boston Beer Company (Samuel Adams),32,30,129,16,0,32,14,103,130,3.9,3.9,4.3,4.2,5
St. Nikolaus Bock Bier,Bock - Traditional,Pennsylvania Brewing Company,3,47,54,8,0,13,36,24,102,3.890625,4,4.065104,4.091146,192
Spring Bock,Bock - Traditional,Saint Arnold Brewing Company,35,31,42,7,1,10,43,6,93,3.614504,3.671756,3.721374,3.748092,131
Pandora's Bock,Bock - Traditional,Breckenridge Brewery,22,20,88,25,0,39,31,13,100,3.259259,3.546296,3.296296,3.365741,108
Genesee Spring Bock,Bock - Traditional,Genesee Brewing Co. / Dundee Brewing Co.,5,18,50,10,2,12,21,1,67,3.134409,3.801075,3.44086,3.865591,93
